age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
82,female,4.2056531098991863e-4,8.563376550377685e-5,2.2931551819907207e-5,4.0093618462481436e-4,20267,lvrc,0,20,80,0,9,5,female_lvrc,North West England
83,female,4.2056531098991863e-4,8.563376550377685e-5,2.2931551819907207e-5,4.0093618462481436e-4,20267,lvrc,0,20,80,0,9,5,female_lvrc,North West England
84,female,4.2056531098991863e-4,8.563376550377685e-5,2.2931551819907207e-5,4.0093618462481436e-4,20267,lvrc,0,20,80,0,9,5,female_lvrc,North West England
85,female,5.413456243582934e-4,1.0944215691870466e-4,3.70364575285321e-5,5.160371166733925e-4,13007,lvrc,0,20,85,0,7,5,female_lvrc,North West England
86,female,5.413456243582934e-4,1.0944215691870466e-4,3.70364575285321e-5,5.160371166733925e-4,13007,lvrc,0,20,85,0,7,5,female_lvrc,North West England
87,female,5.413456243582934e-4,1.0944215691870466e-4,3.70364575285321e-5,5.160371166733925e-4,13007,lvrc,0,20,85,0,7,5,female_lvrc,North West England
88,female,5.413456243582934e-4,1.0944215691870466e-4,3.70364575285321e-5,5.160371166733925e-4,13007,lvrc,0,20,85,0,7,5,female_lvrc,North West England
89,female,5.413456243582934e-4,1.0944215691870466e-4,3.70364575285321e-5,5.160371166733925e-4,13007,lvrc,0,20,85,0,7,5,female_lvrc,North West England
90,female,5.727501534979123e-4,1.1541164497234648e-4,3.716916138986018e-5,5.474713333911005e-4,6278,lvrc,0,10,90,0,4,5,female_lvrc,North West England
91,female,5.727501534979123e-4,1.1541164497234648e-4,3.716916138986018e-5,5.474713333911005e-4,6278,lvrc,0,10,90,0,4,5,female_lvrc,North West England
92,female,5.727501534979123e-4,1.1541164497234648e-4,3.716916138986018e-5,5.474713333911005e-4,6278,lvrc,0,10,90,0,4,5,female_lvrc,North West England
93,female,5.727501534979123e-4,1.1541164497234648e-4,3.716916138986018e-5,5.474713333911005e-4,6278,lvrc,0,10,90,0,4,5,female_lvrc,North West England
94,female,5.727501534979123e-4,1.1541164497234648e-4,3.716916138986018e-5,5.474713333911005e-4,6278,lvrc,0,10,90,0,4,5,female_lvrc,North West England
95,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
96,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
97,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
98,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
99,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
100,female,6.741307907566106e-4,1.2791411563131395e-4,2.2254179486648296e-5,6.459918332166383e-4,1585,lvrc,0,10,95,0,1,6,female_lvrc,North West England
