age,sex,mort,ylds (years lived with disability)_rate_iscs,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
81,male,0.003540589761678732,0.013279936731677008,0.07793473426897227,0.0062165123727095034,15298,iscs,0,20,80,2,54,5,male_iscs,North West England
82,male,0.003540589761678732,0.013279936731677008,0.07793473426897227,0.0062165123727095034,15298,iscs,0,20,80,2,54,5,male_iscs,North West England
83,male,0.003540589761678732,0.013279936731677008,0.07793473426897227,0.0062165123727095034,15298,iscs,0,20,80,2,54,5,male_iscs,North West England
84,male,0.003540589761678732,0.013279936731677008,0.07793473426897227,0.0062165123727095034,15298,iscs,0,20,80,2,54,5,male_iscs,North West England
85,male,0.007071966858679671,0.01702520818474709,0.09423673732861074,0.009290449863389654,7996,iscs,0,20,85,2,56,5,male_iscs,North West England
86,male,0.007071966858679671,0.01702520818474709,0.09423673732861074,0.009290449863389654,7996,iscs,0,20,85,2,56,5,male_iscs,North West England
87,male,0.007071966858679671,0.01702520818474709,0.09423673732861074,0.009290449863389654,7996,iscs,0,20,85,2,56,5,male_iscs,North West England
88,male,0.007071966858679671,0.01702520818474709,0.09423673732861074,0.009290449863389654,7996,iscs,0,20,85,2,56,5,male_iscs,North West England
89,male,0.007071966858679671,0.01702520818474709,0.09423673732861074,0.009290449863389654,7996,iscs,0,20,85,2,56,5,male_iscs,North West England
90,male,0.012084751432590598,0.020367703119522393,0.10788099789788032,0.01235070925096286,3023,iscs,0,10,90,1,36,5,male_iscs,North West England
91,male,0.012084751432590598,0.020367703119522393,0.10788099789788032,0.01235070925096286,3023,iscs,0,10,90,1,36,5,male_iscs,North West England
92,male,0.012084751432590598,0.020367703119522393,0.10788099789788032,0.01235070925096286,3023,iscs,0,10,90,1,36,5,male_iscs,North West England
93,male,0.012084751432590598,0.020367703119522393,0.10788099789788032,0.01235070925096286,3023,iscs,0,10,90,1,36,5,male_iscs,North West England
94,male,0.012084751432590598,0.020367703119522393,0.10788099789788032,0.01235070925096286,3023,iscs,0,10,90,1,36,5,male_iscs,North West England
95,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
96,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
97,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
98,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
99,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
100,male,0.022074098753163594,0.0232962219634455,0.11692284589078365,0.01534829887182386,495,iscs,0,10,95,1,11,6,male_iscs,North West England
