age,sex,mort,ylds (years lived with disability)_rate_lvrc,prev,inc,pop,disease,rem,prevdenom,agegrp,prevn,ndieddis,ningrp,sex_disease,city_region
82,male,6.065430523001161e-4,1.4306411581217795e-4,2.0763448153894625e-4,6.376712489871977e-4,4309,lvrc,0,20,80,0,3,5,male_lvrc,leeds
83,male,6.065430523001161e-4,1.4306411581217795e-4,2.0763448153894625e-4,6.376712489871977e-4,4309,lvrc,0,20,80,0,3,5,male_lvrc,leeds
84,male,6.065430523001161e-4,1.4306411581217795e-4,2.0763448153894625e-4,6.376712489871977e-4,4309,lvrc,0,20,80,0,3,5,male_lvrc,leeds
85,male,8.129266361408511e-4,1.8905333608141683e-4,2.521237052639484e-4,8.551292386738523e-4,2122,lvrc,0,20,85,0,2,5,male_lvrc,leeds
86,male,8.129266361408511e-4,1.8905333608141683e-4,2.521237052639484e-4,8.551292386738523e-4,2122,lvrc,0,20,85,0,2,5,male_lvrc,leeds
87,male,8.129266361408511e-4,1.8905333608141683e-4,2.521237052639484e-4,8.551292386738523e-4,2122,lvrc,0,20,85,0,2,5,male_lvrc,leeds
88,male,8.129266361408511e-4,1.8905333608141683e-4,2.521237052639484e-4,8.551292386738523e-4,2122,lvrc,0,20,85,0,2,5,male_lvrc,leeds
89,male,8.129266361408511e-4,1.8905333608141683e-4,2.521237052639484e-4,8.551292386738523e-4,2122,lvrc,0,20,85,0,2,5,male_lvrc,leeds
90,male,7.719779785347133e-4,1.759012272427175e-4,1.3747117888179527e-4,8.101436586344894e-4,730,lvrc,0,10,90,0,1,5,male_lvrc,leeds
91,male,7.719779785347133e-4,1.759012272427175e-4,1.3747117888179527e-4,8.101436586344894e-4,730,lvrc,0,10,90,0,1,5,male_lvrc,leeds
92,male,7.719779785347133e-4,1.759012272427175e-4,1.3747117888179527e-4,8.101436586344894e-4,730,lvrc,0,10,90,0,1,5,male_lvrc,leeds
93,male,7.719779785347133e-4,1.759012272427175e-4,1.3747117888179527e-4,8.101436586344894e-4,730,lvrc,0,10,90,0,1,5,male_lvrc,leeds
94,male,7.719779785347133e-4,1.759012272427175e-4,1.3747117888179527e-4,8.101436586344894e-4,730,lvrc,0,10,90,0,1,5,male_lvrc,leeds
95,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
96,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
97,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
98,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
99,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
100,male,8.093364493415884e-4,1.717285983961191e-4,0,8.499105374302198e-4,116,lvrc,0,10,95,0,0,6,male_lvrc,leeds
