sex,age_cat,dem_index,scen_pif_pa_ac,pif_ihd,scen_pif_pa_neo,pif_lc,pif_copd,pif_stroke,pif_t2d,pif_breast,pif_colon,pif_endo,pif_motor_deaths,pif_motor_ylds,pif_cyclist_deaths,pif_cyclist_ylds,pif_motorcyclist_deaths,pif_motorcyclist_ylds,pif_pedestrian_deaths,pif_pedestrian_ylds,age
male,16-19,1,0.0028831081098950337,0.0030156585941178374,0.0014545454239845942,0.0011736221751584169,-6.086437132631821e-6,0.004227237503997008,0.004109507248991017,8.859545371928568e-4,0.00164881497061912,0.001631974510601168,0.6115852387392664,7.2774505169433255,0.24524933607433277,3.244713891610363,0.45297890644767014,5.57159477255202,0.2870814889012725,3.7381603187390975,17
male,16-19,1,0.0028831081098950337,0.0030156585941178374,0.0014545454239845942,0.0011736221751584169,-6.086437132631821e-6,0.004227237503997008,0.004109507248991017,8.859545371928568e-4,0.00164881497061912,0.001631974510601168,0.6115852387392664,7.2774505169433255,0.24524933607433277,3.244713891610363,0.45297890644767014,5.57159477255202,0.2870814889012725,3.7381603187390975,18
male,16-19,1,0.0028831081098950337,0.0030156585941178374,0.0014545454239845942,0.0011736221751584169,-6.086437132631821e-6,0.004227237503997008,0.004109507248991017,8.859545371928568e-4,0.00164881497061912,0.001631974510601168,0.6115852387392664,7.2774505169433255,0.24524933607433277,3.244713891610363,0.45297890644767014,5.57159477255202,0.2870814889012725,3.7381603187390975,19
male,16-19,1,0.0028831081098950337,0.0030156585941178374,0.0014545454239845942,0.0011736221751584169,-6.086437132631821e-6,0.004227237503997008,0.004109507248991017,8.859545371928568e-4,0.00164881497061912,0.001631974510601168,0.6115852387392664,7.2774505169433255,0.24524933607433277,3.244713891610363,0.45297890644767014,5.57159477255202,0.2870814889012725,3.7381603187390975,20
male,16-19,1,0.0028831081098950337,0.0030156585941178374,0.0014545454239845942,0.0011736221751584169,-6.086437132631821e-6,0.004227237503997008,0.004109507248991017,8.859545371928568e-4,0.00164881497061912,0.001631974510601168,0.6115852387392664,7.2774505169433255,0.24524933607433277,3.244713891610363,0.45297890644767014,5.57159477255202,0.2870814889012725,3.7381603187390975,21
male,20-24,2,0.004464052154814423,0.004625613784594029,0.002218495287482801,0.00180696501279155,-6.690553573537502e-5,0.006391106270399799,0.005918241077659728,0.0012981582634959837,0.0024550946805978143,0.002479701464749853,0.9884237384206367,11.968596954397396,0.26807957995188414,3.6043381861785244,0.508121577254563,6.352095251456438,0.23955524236675813,3.167828159588004,22
male,20-24,2,0.004464052154814423,0.004625613784594029,0.002218495287482801,0.00180696501279155,-6.690553573537502e-5,0.006391106270399799,0.005918241077659728,0.0012981582634959837,0.0024550946805978143,0.002479701464749853,0.9884237384206367,11.968596954397396,0.26807957995188414,3.6043381861785244,0.508121577254563,6.352095251456438,0.23955524236675813,3.167828159588004,23
male,20-24,2,0.004464052154814423,0.004625613784594029,0.002218495287482801,0.00180696501279155,-6.690553573537502e-5,0.006391106270399799,0.005918241077659728,0.0012981582634959837,0.0024550946805978143,0.002479701464749853,0.9884237384206367,11.968596954397396,0.26807957995188414,3.6043381861785244,0.508121577254563,6.352095251456438,0.23955524236675813,3.167828159588004,24
male,20-24,2,0.004464052154814423,0.004625613784594029,0.002218495287482801,0.00180696501279155,-6.690553573537502e-5,0.006391106270399799,0.005918241077659728,0.0012981582634959837,0.0024550946805978143,0.002479701464749853,0.9884237384206367,11.968596954397396,0.26807957995188414,3.6043381861785244,0.508121577254563,6.352095251456438,0.23955524236675813,3.167828159588004,25
male,20-24,2,0.004464052154814423,0.004625613784594029,0.002218495287482801,0.00180696501279155,-6.690553573537502e-5,0.006391106270399799,0.005918241077659728,0.0012981582634959837,0.0024550946805978143,0.002479701464749853,0.9884237384206367,11.968596954397396,0.26807957995188414,3.6043381861785244,0.508121577254563,6.352095251456438,0.23955524236675813,3.167828159588004,26
male,25-29,3,0.004881786851954632,0.004808334177245671,0.002356508556968111,0.0020359254886500888,-4.7765713988719914e-5,0.006489952177540156,0.00613042416524586,0.0013043767687422065,0.0025237135682860544,0.0026619446146312785,0.8917728207389729,10.992086359465757,0.24226822972281803,3.310322794950957,1.34781075189494e-13,1.34781075189494e-13,0.16454127127807558,2.2097544639302713,27
male,25-29,3,0.004881786851954632,0.004808334177245671,0.002356508556968111,0.0020359254886500888,-4.7765713988719914e-5,0.006489952177540156,0.00613042416524586,0.0013043767687422065,0.0025237135682860544,0.0026619446146312785,0.8917728207389729,10.992086359465757,0.24226822972281803,3.310322794950957,1.34781075189494e-13,1.34781075189494e-13,0.16454127127807558,2.2097544639302713,28
male,25-29,3,0.004881786851954632,0.004808334177245671,0.002356508556968111,0.0020359254886500888,-4.7765713988719914e-5,0.006489952177540156,0.00613042416524586,0.0013043767687422065,0.0025237135682860544,0.0026619446146312785,0.8917728207389729,10.992086359465757,0.24226822972281803,3.310322794950957,1.34781075189494e-13,1.34781075189494e-13,0.16454127127807558,2.2097544639302713,29
